States/UTs,Area,Number of Households surveyed,Number of Women age 15-49 years interviewed,Number of Men age 15-54 years interviewed,Female population age 6 years and above who ever attended school (%),Population below age 15 years (%)," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),Population living in households with electricity (%),Population living in households with an improved drinking-water source1 (%),Population living in households that use an improved sanitation facility2 (%),Households using clean fuel for cooking3 (%),Households using iodized salt (%),Households with any usual member covered under a health insurance/financing scheme (%),Children age 5 years who attended pre-primary school during the school year 2019-20 (%),Women (age 15-49) who are literate4 (%),Men (age 15-49) who are literate4 (%),Women (age 15-49)  with 10 or more years of schooling (%),Men (age 15-49)  with 10 or more years of schooling (%),Women (age 15-49)  who have ever used the internet (%),Men (age 15-49)  who have ever used the internet (%),Women age 20-24 years married before age 18 years (%),Men age 25-29 years married before age 21 years (%),Total Fertility Rate (number of children per woman),Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),Adolescent fertility rate for women age 15-19 years5,Neonatal mortality rate (per 1000 live births),Infant mortality rate (per 1000 live births),Under-five mortality rate (per 1000 live births),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),Mothers who had at least 4 antenatal care visits  (for last birth in the 5 years before the survey) (%),Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children born at home who were taken to a health facility for a check-up within 24 hours of birth (for last birth in the 5 years before the survey} (%),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Institutional births (in the 5 years before the survey) (%),Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (Children under age 5 years) (%) ,Children swith diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%)  ,Children under age 3 years breastfed within one hour of birth15 (%),Children under age 6 months exclusively breastfed16 (%),Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",Children under 5 years who are stunted (height-for-age)18 (%),Children under 5 years who are wasted (weight-for-height)18 (%),Children under 5 years who are severely wasted (weight-for-height)19 (%),Children under 5 years who are underweight (weight-for-age)18 (%),Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Men (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Men (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2) (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),Men (age 15-49 years) who have high risk waist-to-hip ratio (≥0.90) (%),Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),All women age 15-49 years who are anaemic22 (%),All women age 15-19 years who are anaemic22 (%) ,Men age 15-49 years who are anaemic (<13.0 g/dl)22 (%),Men age 15-19 years who are anaemic (<13.0 g/dl)22 (%),Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),Men (age 30-49 years)Ever undergone an oral cavity examination for oral cancer (%),Women (age 15-49 years) who have comprehensive knowledge24 of HIV/AIDS (%),Men (age 15-49 years) who have comprehensive knowledge24 of HIV/AIDS (%),Women (age 15-49 years) who know that consistent condom use can reduce the chance of getting HIV/AIDS (%),Men (age 15-49 years) who know that consistent condom use can reduce the chance of getting HIV/AIDS (%),Currently married women (age 15-49 years) who usually participate in three household decisions25 (%),Women (age 15-49 years) who worked in the last 12 months and were paid in cash (%),Women (age 15-49 years) owning a house and/or land (alone or jointly with others) (%),Women (age 15-49 years) having a bank or savings account that they themselves use (%),Women (age 15-49 years) having a mobile phone that they themselves use (%),Women age 15-24 years who use hygienic methods of protection during their menstrual period26 (%),Ever-married women age 18-49 years who have ever experienced spousal violence27 (%),Ever-married women age 18-49 years who have experienced physical violence during any pregnancy (%),Young women age 18-29 years who experienced sexual violence by age 18 (%),Women age 15 years and above who use any kind of tobacco (%),Men age 15 years and above who use any kind of tobacco (%),Women age 15 years and above who consume alcohol (%),Men age 15 years and above who consume alcohol (%)
Maharastra,Rural,21349,22558,3767,73.14,23.57,977.08,941.17,96.08,87.63,96.74,88.48,69.39,65.36,94.24,19.85,27.32,79.51,91.48,40.72,54.27,23.71,47.2,27.57,11.32,1.89,10.62,62.95,17.6,23.71,27.88,66.52,64.67,53.32,0.62,1.62,1.74,7.05,0.16,9.27,3.76,22.1,52.78,71.96,68.68,89.29,45.66,28.8,96.75,83.8,2675.49,7.22,87.36,93.12,59.52,2.62,92.22,21.5,37.28,15.08,74.71,81.72,95.1,80.86,84.84,86.17,29.05,8.88,76.59,72.02,94.64,4.79,10.67,57.34,28.07,71.6,3.78,75.14,54.27,74.1,54.75,8.36,12.12,8.95,35.46,27.33,11.91,38.01,3.36,24.95,16.86,18.29,21.34,38.56,38.7,70.68,56.42,46.54,56.06,57.73,25.4,34.18,5.24,4.48,10.69,6.18,5.19,12.43,13.38,5.53,22.6,15.44,5.5,23.5,2.14,1.04,0.93,0.58,30.11,35.05,68.48,79.78,89.15,39.6,24.5,70.91,43.07,80.11,28.62,3.97,7.63,14.67,40.57,0.52,14.73
Maharastra,Total,31643,33755,5497,79.61,22.79,966.4,913.37,96.27,89.69,97.81,93.49,72.02,79.72,96.17,19.97,28.42,84.58,92.97,50.44,61,38.04,61.49,21.89,10.51,1.71,7.59,47.25,16.53,23.22,28.03,66.17,63.77,49.09,0.38,1.89,1.83,10.24,0.16,9.56,3.85,21.88,52.14,70.88,70.26,90.12,48.22,30.92,95.45,85.36,2966.19,6.75,89.08,94.67,55.77,1.97,93.81,25.41,39.13,18.27,73.46,81.67,93.78,78.98,83.42,84.7,26.28,8.17,75.61,72.16,89.49,9.95,8.91,59.54,27.32,72.31,3.17,77.47,53.21,71.02,52.74,8.4,11.99,9.04,35.24,25.6,10.94,36.12,4.1,20.78,16.16,23.43,24.66,44.46,40.7,68.9,54.53,45.65,54.24,57.15,21.86,27.94,5.67,5.35,12.37,6.54,5.87,13.63,13.69,5.02,23.14,16,5.28,24.41,2.33,1.31,1.29,0.55,34.37,42.59,72.13,84.52,89.82,34.7,22.89,72.81,54.8,84.8,25.22,3.32,6.23,10.94,33.8,0.43,13.93
Manipur,Urban,2008,2223,349,88.38,25.52,1077.31,1010.2,88.23,42.53,99.06,90.39,60.61,86.38,99.18,12.26,31.27,92.05,96.89,60.04,66.87,50.77,81.45,14.15,11.87,1.84,7.59,43.01,5.73,12.18,17.1,61.51,19.26,4.44,0.03,5.45,2.99,6.12,0.06,12.72,5.32,7.03,45.08,84.02,88.8,91.81,63.02,35.98,74.9,86.15,16197.02,0,82.56,92.45,64.45,3.05,95.58,38.02,57.78,33.89,75.13,79.62,95.24,80.65,87.81,83.74,18.08,9.59,87.47,48.66,88.62,11.38,5.52,-66.69,-28.16,-45.91,2.35,44.81,48.9,65.65,-83.53,19.59,Null,20.04,20.1,9.79,2.61,12.89,2.93,6.11,7.58,38.95,33.38,69.72,53.41,43.95,30.46,31.65,30.5,30.41,5.27,-8.49,6.89,7.43,16.01,7.33,10.62,19.21,15.89,5.4,25.99,22.72,10.27,37.53,2.48,2.19,1.96,1.11,54.79,61.64,91.26,94.13,94.42,39.51,57.63,78.6,77.77,88.58,34.98,1.61,0.97,37.74,51.42,0.98,34.64
Manipur,Rural,5873,5819,813,81.18,29.47,1059.84,946.99,87.05,41.76,97.48,68.91,67.45,60.69,99.32,15.31,21.76,84.84,94.03,40.6,52.74,40.39,68.17,17.61,17.77,2.38,9.07,42.65,22.71,31.1,36.2,61.15,17.53,3.23,0.05,4.54,5.19,3.98,0.19,11.95,4.39,5.21,45.48,77.73,74.48,87.44,46.8,27.38,71.9,66.83,13563.63,0.59,63.88,73.89,56.93,7.09,80.83,19.65,49.64,19.73,65.91,73.88,95.49,73.29,78.4,73.29,14.08,5.47,76.48,43.03,94,2.92,5.61,71.21,25.12,49.23,1.45,39.27,55.98,73.41,77.43,19.14,21.39,19.39,25.07,10.01,3.8,13.53,3.55,7.93,8.31,30.98,27.91,63.13,45.18,42.2,28.58,32.69,28.79,26.67,6.51,7.39,5.68,5.51,12.06,6.81,6.75,14.74,12.06,6.13,21.11,19.61,8.62,30.44,1.92,1.14,0.31,0.61,47.47,51.58,85.18,94.41,95,44.03,58.93,70.71,68.19,79.84,42.76,3.76,8.38,46.56,62.4,0.84,39.24
Manipur,Total,7881,8042,1162,83.96,27.97,1066.43,967.24,87.44,42.06,98.08,77.06,64.85,70.43,99.27,14.15,25.03,87.62,95.24,48.08,58.74,44.76,73.87,16.32,15.34,2.17,8.57,42.77,17.23,24.99,30.03,61.29,18.17,3.68,0.04,4.88,4.37,4.78,0.14,12.23,4.74,5.95,45.35,79.88,79.36,88.93,52.34,30.31,72.93,73.42,14518.2,0.51,70.25,79.89,59.36,5.78,85.59,25.59,53.23,24.7,68.83,75.72,95.41,75.61,81.38,76.59,15.34,6.77,79.96,44.87,92.29,5.62,5.58,69.75,26.1,48.16,1.75,41.17,53.69,70.69,78.9,19.28,22.43,19.59,23.43,9.94,3.41,13.32,3.35,7.23,8,34.06,30.25,65.67,48.7,42.77,29.3,32.37,29.44,27.92,5.97,7.84,6.15,6.26,13.6,7.01,8.25,16.47,13.55,5.85,23.01,20.82,9.26,33.19,2.14,1.56,0.98,0.82,50.56,55.85,87.75,94.29,94.77,42.12,58.38,74.03,72.23,82.94,39.63,2.91,5.41,43.1,58.12,0.89,37.45
Meghalaya,Urban,1186,1598,196,94.71,29.68,1118.09,915.39,87.5,60.91,97.25,93.58,81.3,76.73,97.52,52.81,36.31,97.05,92.9,61.38,63.94,57.77,59.15,9.08,-4.82,1.57,3.16,18.28,-14.16,-23.38,23.38,25.86,21,7.11,0,2.94,5.96,3.94,0.71,21.86,13.26,18.69,61.37,63.19,67.5,84.76,47.47,28.69,87.49,54.8,3352.53,0,59.06,82.69,57.36,2.16,82.37,21.63,50.97,15.2,58.26,75.97,93.06,63.47,69.63,70.41,12.17,5.51,55.99,69.26,78.31,16.97,11.79,60.86,42.16,69.06,5.76,66.58,70.76,-64.52,Null,37.47,-43.69,39.48,35.06,12.98,4.62,22.16,4.19,10.18,8.61,17.85,30.15,55.7,28.51,38.8,52.42,40.16,51.78,44.6,16.1,-7.43,2.96,4.78,10.29,6.56,7.55,15.99,13.62,4.92,24.63,17.82,5.76,28.49,0.6,1.31,0.37,2.34,23.84,32.46,60.62,70.56,93.27,43.1,47.77,77.99,78.24,85.02,23.2,2.48,7.9,27.2,47,0.97,28.45
Meghalaya,Rural,8962,11491,1628,83.35,39.21,1020.32,1000.87,81.21,52.84,90.61,75.57,83.28,21.72,88.66,66.48,30.31,85.53,81.52,27.34,27.69,27.95,38.53,19.12,20.84,3.31,8.39,57.86,20.63,33.63,42.62,27.75,22.85,5.19,0,4.71,8.87,2.43,1.23,28.15,19.52,30.43,68.36,52.32,49.57,81.63,42.34,19.21,94.34,42.04,3189.71,1.64,42.45,54.28,47.85,7.27,61.18,6.09,34.61,8.08,64.68,80.47,88.65,69.29,73.68,72.81,14.47,3.89,67.26,59.73,96.09,1.33,10.21,75.47,40.2,69.2,4.65,74.03,79.93,39.17,66.18,27.99,30.09,28.43,48.21,11.97,4.72,27.29,4,11.02,9.08,9.73,10.6,61.92,23.96,46.02,54.94,45.93,54.32,54.55,27.35,34.97,5.5,2.54,9.26,8.99,3.5,13.38,8.99,3.58,17.14,13.34,3.35,19.85,0.63,0.23,0.44,0.89,11.76,11.88,52.23,60.83,91.98,39.11,70.11,68.22,64.29,59.07,14.21,1.41,6.43,28.52,60.64,1.63,33.45
Meghalaya,Total,10148,13089,1824,85.85,37.3,1039.23,988.9,82.08,54.38,91.94,79.18,82.88,33.68,90.59,63.51,31.23,88.17,83.72,35.13,34.7,34.72,42.11,16.89,17.93,2.91,7.22,48.8,19.77,32.26,39.96,27.39,22.49,5.56,0,4.37,8.31,2.72,1.13,26.94,18.31,27.42,67.24,53.93,52.21,82.09,43.09,20.6,93.3,43.92,3218.64,1.56,44.9,58.06,49.11,6.59,63.99,8.16,40.76,9.18,63.8,79.95,89.25,68.5,73.13,72.48,14.16,4.11,65.72,60.96,93.58,3.54,10.42,73.24,40.5,69.18,4.8,72.89,78.76,42.72,66.8,28.98,32.47,29.75,46.54,12.1,4.71,26.64,4.02,10.84,9,11.48,13.87,60.59,24.71,45.07,54.41,44.98,53.79,52.54,25.5,30.11,4.97,3,9.48,8.56,4.21,13.85,9.97,3.86,18.72,14.15,3.79,21.41,0.62,0.5,0.42,1.18,14.5,15.86,54.13,62.71,92.25,40.02,65.04,70.44,67.45,64.87,16,1.63,6.72,28.21,57.68,1.47,32.37
Mizoram,Urban,3082,3229,479,97.59,24.68,1042.65,907.08,99.38,90.39,99.56,98.42,97.06,97.85,99.08,41.23,6.9,99.14,99.24,62.33,59.08,83.75,92.72,3.22,8.85,1.63,2.11,9.34,14.42,20.64,21.84,29.13,28.6,13.65,0,2.37,10.94,1.53,0,21.36,14.15,11.83,48.41,81.03,70.31,84.64,64.97,13.64,95.99,75.88,8839.65,Null,39.68,98.83,79.75,0.32,99.1,16.79,30.65,13.72,69.59,82.23,81.47,73.94,81.56,79.91,34.98,14.37,74.62,69.76,94.76,5.24,4.81,-59.9,-25.96,-49.76,0.92,56.83,61.51,74.29,-63.56,16.17,-13.86,15.86,25.51,8.26,3.55,9.3,12.12,4.18,2.63,29.74,38.26,47.8,30.14,42.78,30.77,31.88,30.81,30.33,13.33,23.84,6.89,6.65,14.96,7.34,6.68,16.4,12.31,3.3,20.99,17.01,6.39,28.73,9.4,3.62,1.38,0.16,70.82,66.61,95.72,98.61,99.63,29.4,14.52,85.43,91.83,93.55,11.33,0.88,1.37,56.59,69.52,0.99,22.76
Mizoram,Rural,4175,4050,626,87.46,30.54,988,1037.51,99.43,85.18,96.43,92.58,93.19,66.4,98.93,52.79,3.16,87.67,94.22,32.7,35.85,47.98,63.88,14,14.97,2.19,6.91,41.5,8.39,21.98,26.2,33.52,33.18,12.32,0,3.21,15.19,2.29,0.17,16.08,11.37,18.47,67.5,63.89,45,75.05,58.62,7.27,96.28,59.6,4900.9,1.21,33.89,72.46,67.72,6.67,76.04,4.78,29.4,5,75.18,85.07,85.21,78.21,79.96,81.85,17.4,0.64,78.05,61.45,98.7,0,3.73,-86.51,-34.86,-37.71,0.24,45.83,58.55,62.15,46.62,8.33,22.34,10.78,31.9,11.17,6.13,15.76,8.14,6.76,7.99,16.92,24.23,47.3,25.59,49.55,40.08,35.92,39.88,40.84,18.31,18.91,6.91,4.6,12.33,8.27,5.21,14.34,8.68,2.97,13.49,15.16,4.23,21.11,3.27,1.29,0.26,2.37,56,64.33,86.03,90.52,98.02,29,28.36,74.97,70.64,84.6,10.31,0.39,2.67,68.52,77.43,0.82,25.19
Mizoram,Total,7257,7279,1105,93.22,27.3,1017.87,969.41,99.41,88.44,98.16,95.81,95.33,83.77,99.02,46.4,4.96,94.35,97.07,49.95,49.05,67.58,79.74,7.95,10.98,1.87,4.06,22.43,11.44,21.3,24.04,31.2,30.76,13.02,0,2.77,12.94,1.89,0.08,18.88,12.84,14.46,58.36,72.7,58.01,79.98,61.88,10.54,96.13,67.97,7007.88,2.03,36.87,85.77,73.8,3.46,87.68,10.84,30.4,9.75,72.52,83.74,83.43,76.17,80.72,80.92,25.78,7.18,76.41,65.69,96.87,2.44,4.27,71.38,29.8,44.56,0.58,52.99,60.08,67.88,56.85,12.49,18.5,13.42,28.86,9.78,4.9,12.66,10.04,5.29,5.07,24.22,31.88,47.58,28.07,46.39,34.8,34,34.77,34.92,15.62,21.51,6.9,5.74,13.8,7.77,5.99,15.44,10.71,3.15,17.69,16.16,5.39,25.2,6.87,2.66,0.92,1.17,64.12,65.63,91.34,95.12,98.84,29.22,20.77,80.7,82.25,89.77,10.85,0.65,1.97,61.58,72.94,0.92,23.81
Nagaland,Urban,2425,2575,404,92.08,22.09,979.96,949.33,79.91,59.33,99.63,93.52,82.18,81.06,99.28,14.98,5.48,91.52,97.73,63.73,75.64,66.54,80.98,2.43,8.68,1.21,2.54,10.21,8.4,16.98,22.47,60.96,48.49,13.59,0,20.07,9.13,4.23,0.18,9.25,4.27,8.93,55.32,64.46,39.87,89.26,16.49,6.69,91.84,62.91,7035.21,0.56,59.21,65.01,41.45,11.62,75.36,9.81,19.67,12.5,68.9,77.01,88.79,72,80.55,83.63,25.21,11.44,76.52,57.12,89.16,10.02,1.53,Null,Null,Null,0.99,45.95,54.31,-43.17,-67.55,9.84,23.48,15.81,27.07,21.67,11.02,24.49,4.83,11.56,7.43,17.13,31.01,59.61,32.68,46.44,27.51,22.27,27.27,33.99,10.8,-15.45,5.29,3.82,9.32,5.93,6.9,13.38,12.02,6.82,19.91,16.69,7.99,25.98,0.28,0.36,0.55,0.11,25.53,30.65,62.93,56.09,98.07,28.62,23.38,77.93,93.01,87.07,5.18,0,2.38,16,47.37,1.49,26.77
Nagaland,Rural,7687,7119,1052,81.9,25.88,1019.66,943.46,70.77,33.76,98.03,89.84,90.36,24.87,98.79,23.07,6.29,82.74,90.7,34.05,39.84,40.26,55.17,7.25,2.81,2,4.42,22.8,10.84,25.76,36.81,55.66,43.82,14.84,0,19.66,5.05,2.81,0.39,9.09,4.54,10.17,62.42,43.63,13.06,78.11,7.68,3.1,92.65,36.32,5175.18,0.55,34.85,38.8,33.73,9.92,48.16,3.58,30.12,6.09,53.7,68.83,84.29,62.96,68.13,70.07,18.7,4.62,62.56,41.37,94.83,1.77,4.11,54.4,6.54,29.18,1.12,24.39,59.19,43.2,70,13.39,15.38,14.05,34.71,18.24,6.84,27.74,4.94,10.77,7.49,12.97,19.75,63.35,27.48,41.44,30.26,22.11,29.76,33.88,9.47,21.61,5.22,3.74,9.23,6.9,4.74,11.94,14.68,7.92,23.56,20.32,9.3,30.11,0.27,0.23,0.28,0.32,25.65,45.61,60.52,75.78,99.82,20.67,28.86,55.41,76.33,76.62,7,0.57,1.25,12.59,48.87,0.67,22.49
Nagaland,Total,10112,9694,1456,85.21,24.65,1006.64,945.01,73.19,40.25,98.55,91.03,87.72,43,98.95,20.46,6.07,85.8,93.29,44.41,53.06,49.91,64.59,5.6,5.04,1.72,3.78,18.59,10.2,23.44,33.03,57.37,45.33,14.44,0,19.79,6.37,3.27,0.32,9.14,4.46,9.73,60.16,49.54,20.66,81.27,10.18,4.12,92.39,43.87,5777.94,0.55,41.76,45.67,35.75,10.37,55.29,5.22,23.61,8.04,57.88,71.33,85.52,65.44,71.54,73.8,20.49,6.5,66.4,45.6,93.24,4.08,3.43,54.48,9.12,31.48,1.09,30.85,57.88,43.2,69.41,12.55,18.02,14.52,32.71,19.14,7.93,26.88,4.91,11.05,7.47,14.44,23.92,62.03,29.4,42.74,29.29,22.15,28.88,33.92,9.96,19.63,5.24,3.77,9.26,6.57,5.48,12.43,13.81,7.56,22.36,19.08,8.85,28.7,0.27,0.28,0.37,0.24,25.61,40.08,61.4,68.51,99.22,23.59,26.85,63.68,82.46,80.18,6.4,0.38,1.62,13.7,48.36,0.94,23.95
NCT of Delhi,Urban,9180,10771,1659,83.8,24.3,914.01,927.31,94.21,89.1,99.87,99.47,80.97,98.97,96.79,24.98,15.98,84.92,92.24,59.52,60.74,63.72,85.14,9.83,12.1,1.6,3.15,18.34,17.01,24.22,30.53,76.5,57.63,17.98,0.21,6.6,2.73,28.43,0.33,6.06,2,16.88,70.13,76.49,77.05,93.53,68.87,48.79,94.12,85.56,2576.96,4.38,86.86,91.81,62.79,2.36,93.52,23.44,42.92,17.5,76.04,79.36,96.61,80.14,84.88,90.13,37.62,26.52,81.92,53.01,88.46,11.27,10.54,65.82,33.7,78.56,5.57,76.45,51.26,64.31,63.24,18.27,9.59,16.39,31.04,11.38,4.9,22.22,4.02,10.08,9.22,41.24,37.9,67.63,62.07,68.67,49.91,42.24,49.69,51.54,12.53,18.73,4.22,6.3,12.28,5.25,7.37,14.03,14.68,5.99,24.23,21.93,8.68,32.79,0.69,0.29,0.91,0.54,29.39,44.09,82.28,93,91.96,25.04,22.64,72.26,73.7,96.85,22.79,3.65,1.6,2.19,26.18,0.47,21.6
NCT of Delhi,Rural,306,388,41,82.64,25.6,859.05,792.3,99.74,-83.09,99.94,97.96,87.27,97.64,98.41,27.09,-9.36,89.02,-93.47,68.74,-70.1,-69.18,-87.42,11.36,Null,2.47,9.68,41.72,Null,Null,Null,71.34,59.73,18.64,0.54,10.95,3.39,23.34,1.79,8.04,1.05,18.29,-84.08,73.47,83.05,89.05,75.7,54.07,89.47,81.01,1402.17,Null,81.55,90.4,51.85,0.67,91.06,28.15,40.78,23.97,-74.74,-79.88,-100,-81.32,-87,-89.54,-27.29,-29.45,-82.16,50.68,-93.66,-6.34,11.94,Null,Null,Null,6,-81.94,49.34,Null,Null,-29.51,Null,-28.36,26.33,7.55,3.73,11.25,4.54,6.77,-2.23,44.58,-43.68,68.96,-44.22,81.65,59.65,Null,58.62,52.28,-20.24,Null,4.87,5.25,10.75,6.56,4.97,14.8,13.53,3.4,20.24,18.07,10.53,30.95,0.53,0.53,1.06,Null,-38.04,-28.11,-83.38,-87.25,-94.26,-17.18,-27.44,-84.83,-80.98,98.43,-10.34,-0.01,Null,3.42,32.07,0.26,22.87
NCT of Delhi,Total,9486,11159,1700,83.77,24.33,912.69,922.54,94.38,88.98,99.87,99.44,81.12,98.94,96.83,25.02,15.82,85.02,92.26,59.73,60.87,63.8,85.17,9.87,12,1.62,3.28,18.88,17.45,24.47,30.64,76.37,57.68,18,0.22,6.71,2.74,28.3,0.37,6.11,1.98,16.91,70.77,76.39,77.24,93.39,69.08,48.96,93.98,85.42,2547.71,4.54,86.69,91.77,62.43,2.31,93.44,23.6,42.83,17.68,75.99,79.38,96.75,80.19,84.96,90.1,37.21,26.64,81.93,52.92,88.68,11.07,10.58,64.45,32.75,78.16,5.59,76.65,51.19,64.26,62.88,18.77,9.53,16.83,30.87,11.24,4.85,21.82,4.04,10,9.11,41.32,37.99,67.66,61.79,69.17,50.15,42.18,49.91,51.56,12.64,18.91,4.24,6.28,12.24,5.28,7.31,14.05,14.65,5.93,24.13,21.83,8.73,32.75,0.68,0.29,0.91,0.54,29.53,43.87,82.3,92.92,92,24.92,22.71,72.45,73.81,96.89,22.59,3.6,1.58,2.21,26.31,0.46,21.63
